"","Year","Date","Week","Location","elev","n_conc","conc_bin","Home_Team","Away_Team"
"1",2016,"11/21/2016",11,"MEX",7503,0,0,"OAK","HOU"
"2",2017,"11/19/2017",11,"MEX",7503,1,1,"OAK","NE"
"3",2019,"11/18/2019",11,"MEX",7503,0,0,"LAC","KC"
"4",2012,"9/9/2012",1,"DEN",5195,0,0,"DEN","PIT"
"5",2012,"9/23/2012",3,"DEN",5195,1,1,"DEN","HOU"
"6",2012,"9/30/2012",4,"DEN",5195,0,0,"DEN","OAK"
"7",2012,"10/28/2012",8,"DEN",5195,0,0,"DEN","NO"
"8",2012,"11/18/2012",11,"DEN",5195,1,1,"DEN","SD"
"9",2012,"12/2/2012",13,"DEN",5195,1,1,"DEN","TB"
"10",2012,"12/23/2012",16,"DEN",5195,2,1,"DEN","CLE"
"11",2012,"12/30/2012",17,"DEN",5195,0,0,"DEN","KC"
"12",2013,"9/5/2013",1,"DEN",5195,0,0,"DEN","BAL"
"13",2013,"9/23/2013",3,"DEN",5195,3,1,"DEN","OAK"
"14",2013,"9/29/2013",4,"DEN",5195,0,0,"DEN","PHI"
"15",2013,"10/13/2013",6,"DEN",5195,1,1,"DEN","JAX"
"16",2013,"10/27/2013",8,"DEN",5195,0,0,"DEN","WAS"
"17",2013,"11/17/2013",11,"DEN",5195,0,0,"DEN","KC"
"18",2013,"12/8/2013",14,"DEN",5195,1,1,"DEN","TEN"
"19",2013,"12/12/2013",15,"DEN",5195,0,0,"DEN","SD"
"20",2014,"9/7/2014",1,"DEN",5195,0,0,"DEN","IND"
"21",2014,"9/14/2014",2,"DEN",5195,0,0,"DEN","KC"
"22",2014,"10/5/2014",5,"DEN",5195,1,1,"DEN","ARI"
"23",2014,"10/19/2014",7,"DEN",5195,1,1,"DEN","SF"
"24",2014,"10/23/2014",8,"DEN",5195,2,1,"DEN","SD"
"25",2014,"11/23/2014",12,"DEN",5195,1,1,"DEN","MIA"
"26",2014,"12/7/2014",14,"DEN",5195,1,1,"DEN","BUF"
"27",2014,"12/28/2014",17,"DEN",5195,0,0,"DEN","OAK"
"28",2015,"9/13/2015",1,"DEN",5195,2,1,"DEN","BAL"
"29",2015,"10/4/2015",4,"DEN",5195,0,0,"DEN","MIN"
"30",2015,"11/1/2015",8,"DEN",5195,0,0,"DEN","GB"
"31",2015,"11/15/2015",10,"DEN",5195,0,0,"DEN","KC"
"32",2015,"11/29/2015",12,"DEN",5195,0,0,"DEN","NE"
"33",2015,"12/13/2015",14,"DEN",5195,0,0,"DEN","OAK"
"34",2015,"12/28/2015",16,"DEN",5195,1,1,"DEN","CIN"
"35",2015,"1/3/2016",17,"DEN",5195,0,0,"DEN","SD"
"36",2016,"9/8/2016",1,"DEN",5195,0,0,"DEN","CAR"
"37",2016,"9/18/2016",2,"DEN",5195,0,0,"DEN","IND"
"38",2016,"10/9/2016",5,"DEN",5195,0,0,"DEN","ATL"
"39",2016,"10/24/2016",7,"DEN",5195,1,1,"DEN","HOU"
"40",2016,"10/30/2016",8,"DEN",5195,0,0,"DEN","SD"
"41",2016,"11/27/2016",12,"DEN",5195,0,0,"DEN","KC"
"42",2016,"12/18/2016",15,"DEN",5195,3,1,"DEN","NE"
"43",2016,"1/1/2017",17,"DEN",5195,0,0,"DEN","OAK"
"44",2017,"9/11/2017",1,"DEN",5195,2,1,"DEN","LAC"
"45",2017,"9/17/2017",2,"DEN",5195,2,1,"DEN","DAL"
"46",2017,"10/1/2017",4,"DEN",5195,1,1,"DEN","OAK"
"47",2017,"10/15/2017",6,"DEN",5195,0,0,"DEN","NYG"
"48",2017,"11/12/2017",10,"DEN",5195,0,0,"DEN","NE"
"49",2017,"11/19/2017",11,"DEN",5195,1,1,"DEN","CIN"
"50",2017,"12/10/2017",14,"DEN",5195,1,1,"DEN","NYJ"
"51",2017,"12/31/2017",17,"DEN",5195,0,0,"DEN","KC"
"52",2018,"9/9/2018",1,"DEN",5195,0,0,"DEN","SEA"
"53",2018,"9/16/2018",2,"DEN",5195,1,1,"DEN","OAK"
"54",2018,"10/1/2018",4,"DEN",5195,0,0,"DEN","KC"
"55",2018,"10/14/2018",6,"DEN",5195,0,0,"DEN","LAR"
"56",2018,"11/4/2018",9,"DEN",5195,0,0,"DEN","HOU"
"57",2018,"11/25/2018",12,"DEN",5195,1,1,"DEN","PIT"
"58",2018,"12/15/2018",15,"DEN",5195,1,1,"DEN","CLE"
"59",2018,"12/30/2018",17,"DEN",5195,0,0,"DEN","LAC"
"60",2019,"9/15/2019",2,"DEN",5195,0,0,"DEN","CHI"
"61",2019,"9/29/2019",4,"DEN",5195,0,0,"DEN","JAX"
"62",2019,"10/13/2019",6,"DEN",5195,0,0,"DEN","TEN"
"63",2019,"10/17/2019",7,"DEN",5195,0,0,"DEN","KC"
"64",2019,"11/3/2019",9,"DEN",5195,0,0,"DEN","CLE"
"65",2019,"12/1/2019",13,"DEN",5195,2,1,"DEN","LAC"
"66",2019,"12/22/2019",16,"DEN",5195,0,0,"DEN","DET"
"67",2019,"12/29/2019",17,"DEN",5195,0,0,"DEN","OAK"
"68",2012,"9/9/2012",1,"ARI",1068,0,0,"ARI","SEA"
"69",2012,"9/23/2012",3,"ARI",1068,0,0,"ARI","PHI"
"70",2012,"9/30/2012",4,"ARI",1068,0,0,"ARI","MIA"
"71",2012,"10/14/2012",6,"ARI",1068,0,0,"ARI","BUF"
"72",2012,"10/29/2012",8,"ARI",1068,1,1,"ARI","SF"
"73",2012,"11/25/2012",12,"ARI",1068,2,1,"ARI","STL"
"74",2012,"12/16/2012",15,"ARI",1068,0,0,"ARI","DET"
"75",2012,"12/23/2012",16,"ARI",1068,0,0,"ARI","CHI"
"76",2013,"9/15/2013",2,"ARI",1068,0,0,"ARI","DET"
"77",2013,"10/6/2013",5,"ARI",1068,0,0,"ARI","CAR"
"78",2013,"10/17/2013",7,"ARI",1068,0,0,"ARI","SEA"
"79",2013,"10/27/2013",8,"ARI",1068,0,0,"ARI","ATL"
"80",2013,"11/10/2013",10,"ARI",1068,1,1,"ARI","HOU"
"81",2013,"11/24/2013",12,"ARI",1068,0,0,"ARI","IND"
"82",2013,"12/8/2013",14,"ARI",1068,0,0,"ARI","STL"
"83",2013,"12/29/2013",17,"ARI",1068,0,0,"ARI","SF"
"84",2014,"9/8/2014",1,"ARI",1068,1,1,"ARI","SD"
"85",2014,"9/21/2014",3,"ARI",1068,0,0,"ARI","SF"
"86",2014,"10/12/2014",6,"ARI",1068,1,1,"ARI","WAS"
"87",2014,"10/26/2014",8,"ARI",1068,2,1,"ARI","PHI"
"88",2014,"11/9/2014",10,"ARI",1068,0,0,"ARI","STL"
"89",2014,"11/16/2014",11,"ARI",1068,0,0,"ARI","DET"
"90",2014,"12/7/2014",14,"ARI",1068,1,1,"ARI","KC"
"91",2014,"12/21/2014",16,"ARI",1068,0,0,"ARI","SEA"
"92",2015,"9/13/2015",1,"ARI",1068,0,0,"ARI","NO"
"93",2015,"9/27/2015",3,"ARI",1068,0,0,"ARI","SF"
"94",2015,"10/4/2015",4,"ARI",1068,0,0,"ARI","STL"
"95",2015,"10/26/2015",7,"ARI",1068,1,1,"ARI","BAL"
"96",2015,"11/22/2015",11,"ARI",1068,1,1,"ARI","CIN"
"97",2015,"12/10/2015",14,"ARI",1068,2,1,"ARI","MIN"
"98",2015,"12/27/2015",16,"ARI",1068,1,1,"ARI","GB"
"99",2015,"1/3/2016",17,"ARI",1068,0,0,"ARI","SEA"
"100",2016,"9/11/2016",1,"ARI",1068,0,0,"ARI","NE"
"101",2016,"9/18/2016",2,"ARI",1068,0,0,"ARI","TB"
"102",2016,"10/2/2016",4,"ARI",1068,1,1,"ARI","LAR"
"103",2016,"10/17/2016",6,"ARI",1068,0,0,"ARI","NYJ"
"104",2016,"10/23/2016",7,"ARI",1068,0,0,"ARI","SEA"
"105",2016,"11/13/2016",10,"ARI",1068,0,0,"ARI","SF"
"106",2016,"12/4/2016",13,"ARI",1068,2,1,"ARI","WAS"
"107",2016,"12/18/2016",15,"ARI",1068,0,0,"ARI","NO"
"108",2017,"9/25/2017",3,"ARI",1068,0,0,"ARI","DAL"
"109",2017,"10/1/2017",4,"ARI",1068,1,1,"ARI","SF"
"110",2017,"10/15/2017",6,"ARI",1068,0,0,"ARI","TB"
"111",2017,"11/9/2017",10,"ARI",1068,0,0,"ARI","SEA"
"112",2017,"11/26/2017",12,"ARI",1068,2,1,"ARI","JAX"
"113",2017,"12/3/2017",13,"ARI",1068,0,0,"ARI","LAR"
"114",2017,"12/10/2017",14,"ARI",1068,0,0,"ARI","TEN"
"115",2017,"12/24/2017",16,"ARI",1068,0,0,"ARI","NYG"
"116",2018,"9/9/2018",1,"ARI",1068,0,0,"ARI","WAS"
"117",2018,"9/23/2018",3,"ARI",1068,0,0,"ARI","CHI"
"118",2018,"9/30/2018",4,"ARI",1068,0,0,"ARI","SEA"
"119",2018,"10/18/2018",7,"ARI",1068,1,1,"ARI","DEN"
"120",2018,"10/28/2018",8,"ARI",1068,1,1,"ARI","SF"
"121",2018,"11/18/2018",11,"ARI",1068,0,0,"ARI","OAK"
"122",2018,"12/9/2018",14,"ARI",1068,1,1,"ARI","DET"
"123",2018,"12/23/2018",16,"ARI",1068,0,0,"ARI","LAR"
"124",2019,"9/8/2019",1,"ARI",1068,0,0,"ARI","DET"
"125",2019,"9/22/2019",3,"ARI",1068,0,0,"ARI","CAR"
"126",2019,"9/29/2019",4,"ARI",1068,0,0,"ARI","SEA"
"127",2019,"10/13/2019",6,"ARI",1068,0,0,"ARI","ATL"
"128",2019,"10/31/2019",9,"ARI",1068,0,0,"ARI","SF"
"129",2019,"12/1/2019",13,"ARI",1068,1,1,"ARI","LAR"
"130",2019,"12/8/2019",14,"ARI",1068,1,1,"ARI","PIT"
"131",2019,"12/15/2019",15,"ARI",1068,0,0,"ARI","CLE"
"132",2017,"9/17/2017",2,"ATL",1009,1,1,"ATL","GB"
"133",2017,"10/1/2017",4,"ATL",1009,0,0,"ATL","BUF"
"134",2017,"10/15/2017",6,"ATL",1009,2,1,"ATL","MIA"
"135",2017,"11/12/2017",10,"ATL",1009,2,1,"ATL","DAL"
"136",2017,"11/26/2017",12,"ATL",1009,3,1,"ATL","TB"
"137",2017,"12/3/2017",13,"ATL",1009,1,1,"ATL","MIN"
"138",2017,"12/7/2017",14,"ATL",1009,3,1,"ATL","NO"
"139",2017,"12/31/2017",17,"ATL",1009,0,0,"ATL","CAR"
"140",2018,"9/16/2018",2,"ATL",1009,1,1,"ATL","CAR"
"141",2018,"9/23/2018",3,"ATL",1009,0,0,"ATL","NO"
"142",2018,"9/30/2018",4,"ATL",1009,0,0,"ATL","CIN"
"143",2018,"10/14/2018",6,"ATL",1009,0,0,"ATL","TB"
"144",2018,"10/22/2018",7,"ATL",1009,0,0,"ATL","NYG"
"145",2018,"11/18/2018",11,"ATL",1009,1,1,"ATL","DAL"
"146",2018,"12/2/2018",13,"ATL",1009,0,0,"ATL","BAL"
"147",2018,"12/16/2018",15,"ATL",1009,1,1,"ATL","ARI"
"148",2019,"9/15/2019",2,"ATL",1009,0,0,"ATL","PHI"
"149",2019,"9/29/2019",4,"ATL",1009,1,1,"ATL","TEN"
"150",2019,"10/20/2019",7,"ATL",1009,1,1,"ATL","LAR"
"151",2019,"10/27/2019",8,"ATL",1009,1,1,"ATL","SEA"
"152",2019,"11/24/2019",12,"ATL",1009,0,0,"ATL","TB"
"153",2019,"11/28/2019",13,"ATL",1009,2,1,"ATL","NO"
"154",2019,"12/8/2019",14,"ATL",1009,0,0,"ATL","CAR"
"155",2019,"12/22/2019",16,"ATL",1009,0,0,"ATL","JAX"
"156",2012,"9/17/2012",2,"ATL",989,1,1,"ATL","DEN"
"157",2012,"9/30/2012",4,"ATL",989,0,0,"ATL","CAR"
"158",2012,"10/14/2012",6,"ATL",989,1,1,"ATL","OAK"
"159",2012,"11/4/2012",9,"ATL",989,0,0,"ATL","DAL"
"160",2012,"11/18/2012",11,"ATL",989,0,0,"ATL","ARI"
"161",2012,"11/29/2012",13,"ATL",989,0,0,"ATL","NO"
"162",2012,"12/16/2012",15,"ATL",989,0,0,"ATL","NYG"
"163",2012,"12/30/2012",17,"ATL",989,0,0,"ATL","TB"
"164",2013,"9/15/2013",2,"ATL",989,0,0,"ATL","STL"
"165",2013,"9/29/2013",4,"ATL",989,0,0,"ATL","NE"
"166",2013,"10/7/2013",5,"ATL",989,1,1,"ATL","NYJ"
"167",2013,"10/20/2013",7,"ATL",989,1,1,"ATL","TB"
"168",2013,"11/10/2013",10,"ATL",989,0,0,"ATL","SEA"
"169",2013,"11/21/2013",12,"ATL",989,0,0,"ATL","NO"
"170",2013,"12/15/2013",15,"ATL",989,0,0,"ATL","WAS"
"171",2013,"12/29/2013",17,"ATL",989,0,0,"ATL","CAR"
"172",2014,"9/7/2014",1,"ATL",989,0,0,"ATL","NO"
"173",2014,"9/18/2014",3,"ATL",989,0,0,"ATL","TB"
"174",2014,"10/12/2014",6,"ATL",989,0,0,"ATL","CHI"
"175",2014,"11/23/2014",12,"ATL",989,0,0,"ATL","CLE"
"176",2014,"11/30/2014",13,"ATL",989,0,0,"ATL","ARI"
"177",2014,"12/14/2014",15,"ATL",989,0,0,"ATL","PIT"
"178",2014,"12/28/2014",17,"ATL",989,0,0,"ATL","CAR"
"179",2015,"9/14/2015",1,"ATL",989,1,1,"ATL","PHI"
"180",2015,"10/4/2015",4,"ATL",989,0,0,"ATL","HOU"
"181",2015,"10/11/2015",5,"ATL",989,1,1,"ATL","WAS"
"182",2015,"11/1/2015",8,"ATL",989,0,0,"ATL","TB"
"183",2015,"11/22/2015",11,"ATL",989,1,1,"ATL","IND"
"184",2015,"11/29/2015",12,"ATL",989,0,0,"ATL","MIN"
"185",2015,"12/27/2015",16,"ATL",989,1,1,"ATL","CAR"
"186",2015,"1/3/2016",17,"ATL",989,0,0,"ATL","NO"
"187",2016,"9/11/2016",1,"ATL",989,0,0,"ATL","TB"
"188",2016,"10/2/2016",4,"ATL",989,1,1,"ATL","CAR"
"189",2016,"10/23/2016",7,"ATL",989,2,1,"ATL","SD"
"190",2016,"10/30/2016",8,"ATL",989,1,1,"ATL","GB"
"191",2016,"11/27/2016",12,"ATL",989,0,0,"ATL","ARI"
"192",2016,"12/4/2016",13,"ATL",989,0,0,"ATL","KC"
"193",2016,"12/18/2016",15,"ATL",989,1,1,"ATL","SF"
"194",2016,"1/1/2017",17,"ATL",989,0,0,"ATL","NO"
"195",2012,"9/9/2012",1,"MIN",844,0,0,"MIN","JAX"
"196",2012,"9/23/2012",3,"MIN",844,0,0,"MIN","SF"
"197",2012,"10/7/2012",5,"MIN",844,0,0,"MIN","TEN"
"198",2012,"10/21/2012",7,"MIN",844,1,1,"MIN","ARI"
"199",2012,"10/25/2012",8,"MIN",844,0,0,"MIN","TB"
"200",2012,"11/11/2012",10,"MIN",844,0,0,"MIN","DET"
"201",2012,"12/9/2012",14,"MIN",844,1,1,"MIN","CHI"
"202",2012,"12/30/2012",17,"MIN",844,0,0,"MIN","GB"
"203",2013,"9/22/2013",3,"MIN",844,0,0,"MIN","CLE"
"204",2013,"10/13/2013",6,"MIN",844,1,1,"MIN","CAR"
"205",2013,"10/27/2013",8,"MIN",844,0,0,"MIN","GB"
"206",2013,"11/7/2013",10,"MIN",844,0,0,"MIN","WAS"
"207",2013,"12/1/2013",13,"MIN",844,1,1,"MIN","CHI"
"208",2013,"12/15/2013",15,"MIN",844,1,1,"MIN","PHI"
"209",2013,"12/29/2013",17,"MIN",844,0,0,"MIN","DET"
"210",2016,"9/18/2016",2,"MIN",844,0,0,"MIN","GB"
"211",2016,"10/3/2016",4,"MIN",844,1,1,"MIN","NYG"
"212",2016,"10/9/2016",5,"MIN",844,2,1,"MIN","HOU"
"213",2016,"11/6/2016",9,"MIN",844,0,0,"MIN","DET"
"214",2016,"11/20/2016",11,"MIN",844,0,0,"MIN","ARI"
"215",2016,"12/1/2016",13,"MIN",844,0,0,"MIN","DAL"
"216",2016,"12/18/2016",15,"MIN",844,1,1,"MIN","IND"
"217",2016,"1/1/2017",17,"MIN",844,0,0,"MIN","CHI"
"218",2017,"9/11/2017",1,"MIN",844,0,0,"MIN","NO"
"219",2017,"9/24/2017",3,"MIN",844,0,0,"MIN","TB"
"220",2017,"10/1/2017",4,"MIN",844,0,0,"MIN","DET"
"221",2017,"10/15/2017",6,"MIN",844,3,1,"MIN","GB"
"222",2017,"10/22/2017",7,"MIN",844,1,1,"MIN","BAL"
"223",2017,"11/19/2017",11,"MIN",844,1,1,"MIN","LAR"
"224",2017,"12/17/2017",15,"MIN",844,0,0,"MIN","CIN"
"225",2017,"12/31/2017",17,"MIN",844,0,0,"MIN","CHI"
"226",2018,"9/9/2018",1,"MIN",844,1,1,"MIN","SF"
"227",2018,"9/23/2018",3,"MIN",844,0,0,"MIN","BUF"
"228",2018,"10/14/2018",6,"MIN",844,0,0,"MIN","ARI"
"229",2018,"10/28/2018",8,"MIN",844,0,0,"MIN","NO"
"230",2018,"11/4/2018",9,"MIN",844,0,0,"MIN","DET"
"231",2018,"11/25/2018",12,"MIN",844,0,0,"MIN","GB"
"232",2018,"12/16/2018",15,"MIN",844,0,0,"MIN","MIA"
"233",2018,"12/30/2018",17,"MIN",844,0,0,"MIN","CHI"
"234",2019,"9/8/2019",1,"MIN",844,1,1,"MIN","ATL"
"235",2019,"9/22/2019",3,"MIN",844,1,1,"MIN","OAK"
"236",2019,"10/13/2019",6,"MIN",844,0,0,"MIN","PHI"
"237",2019,"10/24/2019",8,"MIN",844,2,1,"MIN","WAS"
"238",2019,"11/17/2019",11,"MIN",844,1,1,"MIN","DEN"
"239",2019,"12/8/2019",14,"MIN",844,0,0,"MIN","DET"
"240",2019,"12/23/2019",16,"MIN",844,0,0,"MIN","GB"
"241",2019,"12/29/2019",17,"MIN",844,0,0,"MIN","CHI"
"242",2012,"9/9/2012",1,"KC",842,0,0,"KC","ATL"
"243",2012,"9/30/2012",4,"KC",842,0,0,"KC","SD"
"244",2012,"10/7/2012",5,"KC",842,1,1,"KC","BAL"
"245",2012,"10/28/2012",8,"KC",842,2,1,"KC","OAK"
"246",2012,"11/18/2012",11,"KC",842,1,1,"KC","CIN"
"247",2012,"11/25/2012",12,"KC",842,1,1,"KC","DEN"
"248",2012,"12/2/2012",13,"KC",842,0,0,"KC","CAR"
"249",2012,"12/23/2012",16,"KC",842,0,0,"KC","IND"
"250",2013,"9/15/2013",2,"KC",842,0,0,"KC","DAL"
"251",2013,"9/29/2013",4,"KC",842,1,1,"KC","NYG"
"252",2013,"10/13/2013",6,"KC",842,0,0,"KC","OAK"
"253",2013,"10/20/2013",7,"KC",842,0,0,"KC","HOU"
"254",2013,"10/27/2013",8,"KC",842,0,0,"KC","CLE"
"255",2013,"11/24/2013",12,"KC",842,1,1,"KC","SD"
"256",2013,"12/1/2013",13,"KC",842,1,1,"KC","DEN"
"257",2013,"12/22/2013",16,"KC",842,1,1,"KC","IND"
"258",2014,"9/7/2014",1,"KC",842,0,0,"KC","TEN"
"259",2014,"9/29/2014",4,"KC",842,0,0,"KC","NE"
"260",2014,"10/26/2014",8,"KC",842,1,1,"KC","STL"
"261",2014,"11/2/2014",9,"KC",842,0,0,"KC","NYJ"
"262",2014,"11/16/2014",11,"KC",842,0,0,"KC","SEA"
"263",2014,"11/30/2014",13,"KC",842,1,1,"KC","DEN"
"264",2014,"12/14/2014",15,"KC",842,0,0,"KC","OAK"
"265",2014,"12/28/2014",17,"KC",842,0,0,"KC","SD"
"266",2015,"9/17/2015",2,"KC",842,0,0,"KC","DEN"
"267",2015,"10/11/2015",5,"KC",842,0,0,"KC","CHI"
"268",2015,"10/25/2015",7,"KC",842,0,0,"KC","PIT"
"269",2015,"11/29/2015",12,"KC",842,2,1,"KC","BUF"
"270",2015,"12/13/2015",14,"KC",842,0,0,"KC","SD"
"271",2015,"12/27/2015",16,"KC",842,3,1,"KC","CLE"
"272",2015,"1/3/2016",17,"KC",842,0,0,"KC","OAK"
"273",2016,"9/11/2016",1,"KC",842,1,1,"KC","SD"
"274",2016,"9/25/2016",3,"KC",842,0,0,"KC","NYJ"
"275",2016,"10/23/2016",7,"KC",842,0,0,"KC","NO"
"276",2016,"11/6/2016",9,"KC",842,2,1,"KC","JAX"
"277",2016,"11/20/2016",11,"KC",842,1,1,"KC","TB"
"278",2016,"12/8/2016",14,"KC",842,0,0,"KC","OAK"
"279",2016,"12/18/2016",15,"KC",842,2,1,"KC","TEN"
"280",2016,"12/25/2016",16,"KC",842,1,1,"KC","DEN"
"281",2017,"9/17/2017",2,"KC",842,0,0,"KC","PHI"
"282",2017,"10/2/2017",4,"KC",842,0,0,"KC","WAS"
"283",2017,"10/15/2017",6,"KC",842,1,1,"KC","PIT"
"284",2017,"10/30/2017",8,"KC",842,0,0,"KC","DEN"
"285",2017,"11/26/2017",12,"KC",842,0,0,"KC","BUF"
"286",2017,"12/10/2017",14,"KC",842,1,1,"KC","OAK"
"287",2017,"12/16/2017",15,"KC",842,0,0,"KC","LAC"
"288",2017,"12/24/2017",16,"KC",842,0,0,"KC","MIA"
"289",2018,"9/23/2018",3,"KC",842,0,0,"KC","SF"
"290",2018,"10/7/2018",5,"KC",842,0,0,"KC","JAX"
"291",2018,"10/21/2018",7,"KC",842,1,1,"KC","CIN"
"292",2018,"10/28/2018",8,"KC",842,0,0,"KC","DEN"
"293",2018,"11/11/2018",10,"KC",842,0,0,"KC","ARI"
"294",2018,"12/9/2018",14,"KC",842,0,0,"KC","BAL"
"295",2018,"12/13/2018",15,"KC",842,0,0,"KC","LAC"
"296",2018,"12/30/2018",17,"KC",842,0,0,"KC","OAK"
"297",2019,"9/22/2019",3,"KC",842,0,0,"KC","BAL"
"298",2019,"10/6/2019",5,"KC",842,0,0,"KC","IND"
"299",2019,"10/13/2019",6,"KC",842,0,0,"KC","HOU"
"300",2019,"10/27/2019",8,"KC",842,0,0,"KC","GB"
"301",2019,"11/3/2019",9,"KC",842,0,0,"KC","MIN"
"302",2019,"12/1/2019",13,"KC",842,0,0,"KC","OAK"
"303",2019,"12/15/2019",15,"KC",842,0,0,"KC","DEN"
"304",2019,"12/29/2019",17,"KC",842,0,0,"KC","LAC"
"305",2014,"9/14/2014",2,"MIN",827,0,0,"MIN","NE"
"306",2014,"9/28/2014",4,"MIN",827,0,0,"MIN","ATL"
"307",2014,"10/12/2014",6,"MIN",827,0,0,"MIN","DET"
"308",2014,"11/2/2014",9,"MIN",827,0,0,"MIN","WAS"
"309",2014,"11/23/2014",12,"MIN",827,0,0,"MIN","GB"
"310",2014,"11/30/2014",13,"MIN",827,0,0,"MIN","CAR"
"311",2014,"12/7/2014",14,"MIN",827,1,1,"MIN","NYJ"
"312",2014,"12/28/2014",17,"MIN",827,0,0,"MIN","CHI"
"313",2015,"9/20/2015",2,"MIN",827,1,1,"MIN","DET"
"314",2015,"9/27/2015",3,"MIN",827,2,1,"MIN","SD"
"315",2015,"10/18/2015",6,"MIN",827,2,1,"MIN","KC"
"316",2015,"11/8/2015",9,"MIN",827,2,1,"MIN","STL"
"317",2015,"11/22/2015",11,"MIN",827,0,0,"MIN","GB"
"318",2015,"12/6/2015",13,"MIN",827,0,0,"MIN","SEA"
"319",2015,"12/20/2015",15,"MIN",827,2,1,"MIN","CHI"
"320",2015,"12/27/2015",16,"MIN",827,2,1,"MIN","NYG"
"321",2012,"9/16/2012",2,"BUF",763,1,1,"BUF","KC"
"322",2012,"9/30/2012",4,"BUF",763,3,1,"BUF","NE"
"323",2012,"10/21/2012",7,"BUF",763,1,1,"BUF","TEN"
"324",2012,"11/15/2012",11,"BUF",763,0,0,"BUF","MIA"
"325",2012,"12/2/2012",13,"BUF",763,3,1,"BUF","JAX"
"326",2012,"12/9/2012",14,"BUF",763,1,1,"BUF","STL"
"327",2012,"12/30/2012",17,"BUF",763,0,0,"BUF","NYJ"
"328",2013,"9/8/2013",1,"BUF",763,0,0,"BUF","NE"
"329",2013,"9/15/2013",2,"BUF",763,1,1,"BUF","CAR"
"330",2013,"9/29/2013",4,"BUF",763,1,1,"BUF","BAL"
"331",2013,"10/13/2013",6,"BUF",763,0,0,"BUF","CIN"
"332",2013,"11/3/2013",9,"BUF",763,0,0,"BUF","KC"
"333",2013,"11/17/2013",11,"BUF",763,0,0,"BUF","NYJ"
"334",2013,"12/22/2013",16,"BUF",763,0,0,"BUF","MIA"
"335",2014,"9/14/2014",2,"BUF",763,0,0,"BUF","MIA"
"336",2014,"9/21/2014",3,"BUF",763,0,0,"BUF","SD"
"337",2014,"10/12/2014",6,"BUF",763,2,1,"BUF","NE"
"338",2014,"10/19/2014",7,"BUF",763,1,1,"BUF","MIN"
"339",2014,"11/9/2014",10,"BUF",763,0,0,"BUF","KC"
"340",2014,"11/30/2014",13,"BUF",763,0,0,"BUF","CLE"
"341",2014,"12/14/2014",15,"BUF",763,2,1,"BUF","GB"
"342",2015,"9/13/2015",1,"BUF",763,1,1,"BUF","IND"
"343",2015,"9/20/2015",2,"BUF",763,0,0,"BUF","NE"
"344",2015,"10/4/2015",4,"BUF",763,2,1,"BUF","NYG"
"345",2015,"10/18/2015",6,"BUF",763,1,1,"BUF","CIN"
"346",2015,"11/8/2015",9,"BUF",763,0,0,"BUF","MIA"
"347",2015,"12/6/2015",13,"BUF",763,1,1,"BUF","HOU"
"348",2015,"12/27/2015",16,"BUF",763,1,1,"BUF","DAL"
"349",2015,"1/3/2016",17,"BUF",763,0,0,"BUF","NYJ"
"350",2016,"9/15/2016",2,"BUF",763,0,0,"BUF","NYJ"
"351",2016,"9/25/2016",3,"BUF",763,1,1,"BUF","ARI"
"352",2016,"10/16/2016",6,"BUF",763,1,1,"BUF","SF"
"353",2016,"10/30/2016",8,"BUF",763,1,1,"BUF","NE"
"354",2016,"11/27/2016",12,"BUF",763,1,1,"BUF","JAX"
"355",2016,"12/11/2016",14,"BUF",763,1,1,"BUF","PIT"
"356",2016,"12/18/2016",15,"BUF",763,0,0,"BUF","CLE"
"357",2016,"12/24/2016",16,"BUF",763,1,1,"BUF","MIA"
"358",2017,"9/10/2017",1,"BUF",763,1,1,"BUF","NYJ"
"359",2017,"9/24/2017",3,"BUF",763,0,0,"BUF","DEN"
"360",2017,"10/22/2017",7,"BUF",763,1,1,"BUF","TB"
"361",2017,"10/29/2017",8,"BUF",763,0,0,"BUF","OAK"
"362",2017,"11/12/2017",10,"BUF",763,0,0,"BUF","NO"
"363",2017,"12/3/2017",13,"BUF",763,2,1,"BUF","NE"
"364",2017,"12/10/2017",14,"BUF",763,2,1,"BUF","IND"
"365",2017,"12/17/2017",15,"BUF",763,0,0,"BUF","MIA"
"366",2018,"9/16/2018",2,"BUF",763,0,0,"BUF","LAC"
"367",2018,"10/7/2018",5,"BUF",763,0,0,"BUF","TEN"
"368",2018,"10/29/2018",8,"BUF",763,2,1,"BUF","NE"
"369",2018,"11/4/2018",9,"BUF",763,1,1,"BUF","CHI"
"370",2018,"11/25/2018",12,"BUF",763,1,1,"BUF","JAX"
"371",2018,"12/9/2018",14,"BUF",763,2,1,"BUF","NYJ"
"372",2018,"12/16/2018",15,"BUF",763,0,0,"BUF","DET"
"373",2018,"12/30/2018",17,"BUF",763,0,0,"BUF","MIA"
"374",2019,"9/22/2019",3,"BUF",763,0,0,"BUF","CIN"
"375",2019,"9/29/2019",4,"BUF",763,3,1,"BUF","NE"
"376",2019,"10/20/2019",7,"BUF",763,0,0,"BUF","MIA"
"377",2019,"10/27/2019",8,"BUF",763,0,0,"BUF","PHI"
"378",2019,"11/3/2019",9,"BUF",763,0,0,"BUF","WAS"
"379",2019,"11/24/2019",12,"BUF",763,1,1,"BUF","DEN"
